Statistiche Fantacalcio Stagione 2015 16,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
654,P,Por,Alastra,Palermo,2,6.25,3.25,0,6,0,0,0,0,0,0,0,0
673,P,Por,Perisan,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
761,P,Por,Audero,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
797,P,Por,Marcone,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
800,P,Por,Posavec,Palermo,1,7,7,0,0,0,0,0,0,0,0,0,0
818,P,Por,Livieri,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
286,D,Dc,Bonucci,Juventus,36,6.15,6.29,3,0,0,0,0,0,1,6,0,1
513,D,Dc,Acerbi,Sassuolo,36,6.35,6.64,4,0,0,0,0,0,0,3,0,0
167,D,Dc,Rodriguez Go,Fiorentina,35,6.07,6.31,4,0,0,0,0,0,0,7,0,0
285,D,Dc,Barzagli,Juventus,31,6.27,6.34,1,0,0,0,0,0,0,2,0,0
546,D,Dd;Cd,Bruno Peres,Torino,31,6.26,6.44,3,0,0,0,0,0,3,9,0,1
257,D,Dc,Miranda,Inter,32,6.16,6.16,1,0,0,0,0,0,2,6,2,0
392,D,Dc,Koulibaly,Napoli,33,6.32,6.15,0,0,0,0,0,0,0,11,0,0
459,D,Dc,Manolas,Roma,37,6.04,6.11,2,0,0,0,0,0,2,7,0,1
657,D,Ds;Cs,Digne,Roma,33,6.08,6.35,3,0,0,0,0,0,2,4,0,0
140,D,Dd;Ds;Cd;Cs,Hysaj,Napoli,37,6.03,6.01,0,0,0,0,0,0,2,5,0,0
356,D,Ds;Cs,Antonelli,Milan,28,6.09,6.41,3,0,0,0,0,0,1,2,0,0
390,D,Ds;Cs,Ghoulam,Napoli,34,6.03,6.04,0,0,0,0,0,0,2,3,0,0
523,D,Dd;Cd,Vrsaljko,Sassuolo,35,6.1,6.07,0,0,0,0,0,0,4,8,1,0
662,D,Ds;Cs,Alex Sandro,Juventus,19,6.45,6.74,2,0,0,0,0,0,3,5,1,0
165,D,Ds;Cs,Marcos Alonso,Fiorentina,30,6.2,6.5,3,0,0,0,0,0,4,8,0,0
288,D,Ds;Dc,Chiellini,Juventus,24,6.17,6.17,1,0,0,0,0,0,0,4,1,0
353,D,Dd;Cd,Abate,Milan,26,6.12,6.13,1,0,0,0,0,0,1,7,0,0
388,D,Dc,Albiol,Napoli,36,6.06,6.03,1,0,0,0,0,0,1,10,0,0
588,D,Dd;Cd,Widmer,Udinese,25,6.08,6.08,0,0,0,0,0,0,2,4,0,0
619,D,Dd;Ds;Cd;Cs,Pisano E,Verona,34,5.82,6.16,5,0,0,0,0,0,0,7,0,0
656,D,Dc,Rudiger,Roma,30,5.87,6,2,0,0,0,0,0,0,4,0,0
74,D,Dd;Ds;Cd;Cs,Letizia,Carpi,33,6.02,6.03,1,0,0,0,0,0,0,5,0,0
142,D,Ds;Cs,Mario Rui,Empoli,36,5.96,5.88,0,0,0,0,0,0,1,6,1,0
292,D,Dd;Cd,Lichtsteiner,Juventus,24,5.98,5.92,0,0,0,0,0,0,1,5,0,0
355,D,Dc,Alex,Milan,25,5.96,6.26,3,0,0,0,0,0,1,5,0,0
460,D,Dc,Romagnoli,Milan,34,5.97,5.82,0,0,0,0,0,0,0,8,1,0
487,D,Dd;Cd,De Silvestri,Sampdoria,17,6.06,6.24,1,0,0,0,0,0,2,4,0,0
548,D,Dc,Glik,Torino,33,5.94,5.8,0,0,0,0,0,0,1,11,0,0
552,D,Ds;Dc,Moretti,Torino,35,5.93,5.96,1,0,0,0,0,0,0,4,0,0
706,D,Dd;Ds;Cd;Cs,Ansaldi,Genoa,24,6.02,6.1,0,0,0,0,0,0,4,4,0,0
47,D,Dc,Gastaldello,Bologna,26,6.08,6.06,1,0,0,0,0,0,1,7,1,0
49,D,Ds;Cs,Masina,Bologna,33,6,6.12,2,0,0,0,0,0,3,8,1,0
76,D,Dc,Romagnoli S.,Carpi,30,5.87,5.78,0,0,0,0,0,0,0,5,0,0
99,D,Dd;Ds;Cd;Cs,Cacciatore,Chievo,28,5.89,6,1,0,0,0,0,0,3,6,0,0
100,D,Dc,Cesar,Chievo,31,5.97,5.89,1,0,0,0,0,0,0,9,1,0
105,D,Ds;Cs,Gobbi,Chievo,34,5.96,5.88,0,0,0,0,0,0,1,7,0,0
226,D,Dc,Izzo,Genoa,32,5.95,5.8,0,0,0,0,0,0,0,6,2,0
259,D,Dc,Murillo,Inter,33,5.8,5.82,2,0,0,0,0,0,1,3,3,1
290,D,Ds;Cs,Evra,Juventus,25,5.98,6.16,2,0,0,0,0,0,2,5,1,0
294,D,Dc,Rugani,Juventus,15,6.2,6.13,0,0,0,0,0,0,0,2,0,0
521,D,Ds;Dc;Cs,Peluso,Sassuolo,34,5.84,5.79,1,0,0,0,0,0,1,11,0,0
642,D,Dc,Astori,Fiorentina,33,5.86,5.79,0,0,0,0,0,0,0,5,0,0
15,D,Dd;Dc,Masiello,Atalanta,28,5.89,5.8,0,0,0,0,0,0,1,7,0,0
54,D,Dc,Rossettini,Bologna,29,5.74,6,3,0,0,0,0,0,1,5,0,0
73,D,Ds;Dc;Cs,Gagliolo,Carpi,31,5.84,5.73,1,0,0,0,0,0,0,11,1,0
144,D,Dc,Tonelli,Empoli,26,5.85,5.88,2,0,0,0,0,0,0,8,1,0
222,D,Dc,Burdisso,Genoa,28,5.96,5.84,0,0,0,0,0,0,0,7,0,0
224,D,Dc,De Maio,Genoa,27,5.76,5.67,1,0,0,0,0,0,0,5,1,1
253,D,Dd;Ds;Cd;Cs,D'ambrosio,Inter,18,5.94,6.14,2,0,0,0,0,0,0,3,1,0
360,D,Dc,Paletta,Atalanta,24,5.92,5.85,1,0,0,0,0,0,0,5,2,0
516,D,Dc,Cannavaro,Sassuolo,31,5.89,5.79,0,0,0,0,0,0,1,8,0,0
554,D,Dd;Cd,Zappacosta,Torino,23,5.91,6.02,1,0,0,0,0,0,1,3,0,0
575,D,Ds;Cs,Adnan,Udinese,28,6.02,6.05,1,0,0,0,0,0,1,6,0,0
776,D,Dc,Bisevac,Lazio,10,5.65,5.95,1,0,0,0,0,0,0,0,0,0
13,D,Ds;Cs,Drame',Atalanta,25,5.86,5.8,0,0,0,0,0,0,0,1,1,0
48,D,Dc,Maietta,Bologna,19,6.05,5.95,0,0,0,0,0,0,0,4,0,0
104,D,Dc,Gamberini,Chievo,22,5.98,5.91,0,0,0,0,0,0,1,1,0,1
135,D,Dd;Ds;Cd;Cs,Bittante,Empoli,12,6.12,6.12,0,0,0,0,0,0,0,0,0,0
138,D,Ds;Dc,Costa,Empoli,23,5.93,5.98,1,0,0,0,0,0,0,4,0,0
141,D,Dd;Cd,Laurini,Empoli,24,5.92,5.94,1,0,0,0,0,0,0,5,0,0
193,D,Ds;Dc,Blanchard,Frosinone,28,5.86,5.95,3,0,0,0,0,0,0,11,1,0
260,D,Dd;Ds;Cd;Cs,Nagatomo,Inter,21,5.9,5.71,0,0,0,0,0,0,0,4,2,0
364,D,Dd;Dc,Zaccardo,Carpi,27,5.89,5.93,1,0,0,0,0,0,0,4,0,0
414,D,Dc,Andelkovic,Palermo,22,5.55,5.48,0,0,0,0,0,0,1,3,1,0
419,D,Dc,Gonzalez G,Palermo,35,5.56,5.46,2,0,0,0,0,0,0,11,0,2
420,D,Ds;Cs,Lazaar,Palermo,30,5.67,5.73,1,0,0,0,0,0,1,2,1,0
423,D,Dd;Cd,Rispoli,Palermo,18,5.92,6.06,0,0,0,0,0,0,4,3,0,0
458,D,Dd;Cd,Maicon,Roma,15,6.07,6.27,1,0,0,0,0,0,2,2,1,0
462,D,Dc,Yanga Mbiwa,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
485,D,Dd;Cd,Cassani,Sampdoria,24,5.81,5.69,0,0,0,0,0,0,1,6,1,0
578,D,Dc,Danilo Lar.,Udinese,34,5.75,5.56,0,0,0,0,0,0,0,9,2,0
612,D,Dd;Dc,Bianchetti,Verona,20,5.65,5.7,1,0,0,0,0,0,0,4,0,0
615,D,Dc,Helander,Verona,24,5.69,5.85,2,0,0,0,0,0,0,4,0,0
618,D,Dc,Moras,Verona,31,5.92,5.95,1,0,0,0,0,0,1,4,1,0
708,D,Dc,Felipe,Udinese,26,5.81,5.71,1,0,0,0,0,0,1,11,1,0
11,D,Dd;Cd,Conti,Atalanta,13,5.85,6.27,2,0,0,0,0,0,1,1,1,0
162,D,Dc,Basanta,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
168,D,Dd;Dc,Roncaglia,Fiorentina,29,5.69,5.64,1,0,0,0,0,0,0,9,0,0
197,D,Ds;Cs,Pavlovic D.,Frosinone,22,5.77,5.86,0,0,0,0,0,0,5,6,0,0
225,D,Dd;Ds;Cd;Cs,Diogo Figueiras,Genoa,9,5.61,5.83,1,0,0,0,0,0,0,2,0,0
255,D,Ds;Cs,Dodo' R.,Sampdoria,17,5.82,5.76,0,0,0,0,0,0,1,4,0,0
319,D,Dd;Cd,Basta,Lazio,22,5.7,5.59,0,0,0,0,0,0,0,1,0,1
325,D,Dd;Cd,Konko,Lazio,18,5.89,5.81,0,0,0,0,0,0,0,3,0,0
396,D,Dd;Ds;Cd;Cs,Zuniga,Bologna,9,5.83,5.94,0,0,0,0,0,0,1,0,0,0
493,D,Ds;Dc,Zukanovic,Roma,23,5.59,5.74,3,0,0,0,0,0,1,7,1,1
545,D,Dc,Bovo,Torino,20,5.95,6,2,0,0,0,0,0,0,10,0,0
551,D,Ds;Cs,Molinaro,Torino,26,5.75,5.77,1,0,0,0,0,0,0,3,1,0
582,D,Ds;Cs,Gabriel Silva,Genoa,25,5.74,5.74,0,0,0,0,0,0,2,4,0,0
695,D,Dc,Toloi,Atalanta,24,5.83,5.71,1,0,0,0,0,0,0,6,1,1
765,D,Dd;Dc,Ajeti,Frosinone,15,5.7,5.53,1,0,0,0,0,0,0,5,1,1
791,D,Dd;Cd,Sabelli,Carpi,7,5.86,6.21,1,0,0,0,0,0,0,1,0,0
10,D,Ds;Dc,Cherubin,Atalanta,13,5.77,5.88,1,0,0,0,0,0,0,1,1,0
16,D,Dd;Cd,Raimondi,Atalanta,15,5.9,5.77,0,0,0,0,0,0,0,4,0,0
52,D,Ds;Dc,Oikonomou,Bologna,20,5.95,5.82,0,0,0,0,0,0,1,5,1,0
78,D,Dc,Spolli,Chievo,14,5.79,5.54,0,0,0,0,0,0,0,5,1,0
101,D,Dc,Dainelli,Chievo,18,5.92,5.94,1,0,0,0,0,0,0,5,0,0
134,D,Dc,Barba,Empoli,10,5.7,5.55,0,0,0,0,0,0,0,3,0,0
166,D,Ds;Cs,Pasqual,Fiorentina,15,5.93,5.93,0,0,0,0,0,0,2,5,0,0
194,D,Dd;Ds;Dc,Ciofani M,Frosinone,16,5.72,5.72,0,0,0,0,0,0,1,2,0,0
196,D,Dc,Diakite',Sampdoria,26,5.67,5.63,1,0,0,0,0,0,0,8,0,0
198,D,Dd;Cd,Rosi,Frosinone,24,5.79,5.69,0,0,0,0,0,0,0,6,0,0
223,D,Dd;Cd,Cissokho,Genoa,12,5.54,5.54,0,0,0,0,0,0,1,0,1,0
251,D,Dc,Andreolli,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
258,D,Dd;Cd,Montoya,Inter,3,5.67,5.67,0,0,0,0,0,0,0,0,0,0
261,D,Dc,Ranocchia,Sampdoria,19,5.55,5.37,0,0,0,0,0,0,0,5,1,0
324,D,Dc,Hoedt,Lazio,24,5.52,5.42,0,0,0,0,0,0,0,3,1,0
365,D,Dc,Zapata C.,Milan,16,5.69,5.75,1,0,0,0,0,0,0,4,0,0
416,D,Dc,El Kaoutari,Palermo,7,5.5,5.79,1,0,0,0,0,0,0,2,0,0
417,D,Ds;Cs,Emerson P.,Roma,4,5.88,6.5,1,0,0,0,0,0,0,1,0,0
489,D,Dc,Moisander,Sampdoria,20,5.68,5.42,0,0,0,0,0,0,0,4,1,1
492,D,Dc,Silvestre,Sampdoria,25,5.54,5.4,0,0,0,0,0,0,0,7,0,0
549,D,Dc,Jansson,Torino,7,5.86,6.21,1,0,0,0,0,0,0,1,0,0
550,D,Dd;Ds;Dc,Maksimovic,Torino,16,5.66,5.62,0,0,0,0,0,0,1,3,0,0
580,D,Cd;Cs,Edenilson,Udinese,28,5.62,5.57,0,0,0,0,0,0,0,3,0,0
583,D,Dc,Heurtaux,Udinese,14,5.71,5.57,0,0,0,0,0,0,0,4,0,0
586,D,Dd;Ds;Dc,Piris,Udinese,24,5.58,5.48,0,0,0,0,0,0,0,5,0,0
587,D,Dc,Wague,Udinese,21,5.6,5.43,0,0,0,0,0,0,0,5,1,0
621,D,Cd;M;Cc,Romulo,Verona,7,5.86,6,0,0,0,0,0,0,1,0,0,0
640,D,Dd;Dc,Chiriches,Napoli,8,6,6.25,1,0,0,0,0,0,0,2,0,0
709,D,Dc,Cosic,Empoli,9,5.83,5.61,0,0,0,0,0,0,0,4,0,0
714,D,Dd;Cd,Morganella,Palermo,14,5.57,5.43,0,0,0,0,0,0,1,4,1,0
716,D,Ds;Cs,Telles,Inter,20,5.8,5.68,0,0,0,0,0,0,1,5,1,0
780,D,Dc,Cionek,Palermo,5,6.2,6,0,0,0,0,0,0,0,2,0,0
6,D,Dd;Ds;Dc,Bellini,Atalanta,15,5.87,5.93,1,0,0,1,1,0,0,4,0,0
8,D,Ds;Cs,Brivio,Atalanta,13,5.92,5.85,0,0,0,0,0,0,0,2,0,0
17,D,Dc,Stendardo,Atalanta,13,5.96,6.04,1,0,0,0,0,0,0,3,1,0
18,D,Dd;Dc,Suagher,Carpi,8,6.06,5.62,0,0,0,0,0,0,0,8,0,0
50,D,Dd;Ds;Cd;Cs,Mbaye,Bologna,15,5.53,5.37,0,0,0,0,0,0,0,3,1,0
75,D,Dd;Ds;Dc,Poli F,Carpi,10,5.85,5.6,0,0,0,0,0,0,0,5,0,0
79,D,Dd;Cd,Wallace O,Carpi,5,5.7,5.6,0,0,0,0,0,0,0,1,0,0
108,D,Dd;Cd,Sardo,Chievo,6,5.67,5.92,1,0,0,0,0,0,0,3,0,0
169,D,Dd;Dc,Tomovic,Fiorentina,20,5.68,5.55,0,0,0,0,0,0,0,5,0,0
195,D,Ds;Cs,Crivello,Frosinone,17,5.47,5.38,0,0,0,0,0,0,1,5,0,0
199,D,Dc,Russo Ad.,Frosinone,10,5.75,5.95,1,0,0,0,0,0,0,2,0,0
256,D,Ds;Dc,Juan Jesus,Inter,17,5.74,5.65,0,0,0,0,0,0,0,3,0,0
291,D,Dd;Cd;M,Isla,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
321,D,Dc;M,Cana,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
323,D,Dc,Gentiletti,Lazio,19,5.63,5.26,0,0,0,0,0,0,0,10,0,1
326,D,Dc,Mauricio N.,Lazio,23,5.59,5.26,0,0,0,0,0,0,0,13,1,0
354,D,Ds;Dc,Albertazzi,Verona,10,5.9,5.7,0,0,0,0,0,0,0,4,0,0
358,D,Dd;Ds;Cd;Cs,De Sciglio,Milan,22,5.52,5.45,0,0,0,0,0,0,0,3,0,0
418,D,Dc,Goldaniga,Palermo,15,5.8,6.07,2,0,0,0,0,0,0,5,0,0
424,D,Dd;Dc;Cd,Struna,Palermo,22,5.39,5.25,1,0,0,0,0,0,0,10,1,0
425,D,Dc,Terzi,Palermo,0,0,0,0,0,0,0,0,0,0,0,0,0
519,D,Dd;Cd,Gazzola,Sassuolo,8,6,6.06,0,0,0,0,0,0,1,1,0,0
547,D,Ds;Dc;Cs,Gaston Silva,Torino,12,5.67,5.62,0,0,0,0,0,0,1,3,0,0
616,D,Dc,Marquez,Verona,9,5.56,5.17,0,0,0,0,0,0,0,3,0,1
790,D,Dc,Samir,Verona,3,5.83,6.67,1,0,0,0,0,0,0,1,0,0
802,D,Ds;Cs,Armero,Udinese,5,5.9,6.1,1,0,0,0,0,0,0,0,0,1
805,D,Dd;Cd,Fiamozzi,Genoa,7,5.64,5.57,0,0,0,0,0,0,0,1,0,0
808,D,Dd;Dc,Benalouane,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
12,D,Ds;Cs,Del Grosso,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
45,D,Dc,Ferrari A.,Bologna,18,5.67,5.5,0,0,0,0,0,0,0,6,0,0
46,D,Dd;Cd,Garics,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
103,D,Dd;Ds;Dc,Frey,Chievo,18,5.53,5.33,0,0,0,0,0,0,0,3,0,1
107,D,Dd;Ds;Cd;Cs,Pucino,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
163,D,Dd;Cd,Gilberto,Verona,9,5.83,5.78,0,0,0,0,0,0,0,2,0,0
227,D,Ds;Dc;Cs,Marchese,Genoa,9,5.5,5.28,0,0,0,0,0,0,0,4,0,0
252,D,Ds;Cs,Biraghi,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
287,D,Dd;Ds;Dc,Caceres,Juventus,6,5.83,5.83,0,0,0,0,0,0,0,0,0,0
289,D,Ds;Cs,De Ceglie,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
322,D,Dc,De Vrij,Lazio,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
327,D,Dd;Cd,Patric,Lazio,8,5.69,5.44,0,0,0,0,0,0,0,2,1,0
329,D,Ds;Dc,Radu,Lazio,13,5.62,5.5,0,0,0,0,0,0,1,3,1,0
357,D,Dd;Cd,Calabria,Milan,6,6,5.67,0,0,0,0,0,0,0,4,0,0
421,D,Dc,Milanovic,Palermo,0,0,0,0,0,0,0,0,0,0,0,0,0
427,D,Dd;Dc,Vitiello,Palermo,8,5.44,4.88,0,0,0,0,0,0,0,3,1,1
514,D,Dd;Dc,Antei,Sassuolo,5,5.8,5.8,0,0,0,0,0,0,1,2,0,0
520,D,Ds;Cs,Longhi,Sassuolo,6,6,6.08,0,0,0,0,0,0,1,1,0,0
544,D,Ds;Cs,Avelar,Torino,5,5.9,5.7,0,0,0,0,0,0,1,1,0,1
579,D,Dc,Domizzi,Udinese,3,5.17,5,0,0,0,0,0,0,0,1,0,0
581,D,Dd;Cd,Faraoni,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
585,D,Ds;Cs,Pasquale,Udinese,6,5.67,5.5,0,0,0,0,0,0,0,2,0,0
622,D,Ds;Dc,Souprayen,Verona,20,5.75,5.58,0,0,0,0,0,0,0,5,1,0
653,D,Dd;Cd,Zambelli,Empoli,16,5.59,5.5,0,0,0,0,0,0,0,3,0,0
663,D,Dd;Cd,Krafth,Bologna,2,6,6,0,0,0,0,0,0,0,0,0,0
759,D,Dc,Pryima,Frosinone,4,5.62,5.5,0,0,0,0,0,0,0,1,0,0
787,D,Dd;Ds;Dc,Djimsiti,Atalanta,3,5.33,5.17,0,0,0,0,0,0,0,1,0,0
798,D,Dc,Skriniar,Sampdoria,2,5.5,5,0,0,0,0,0,0,0,1,1,0
804,D,Ds;Cs,Constant,Bologna,6,5.5,5.5,0,0,0,0,0,0,0,0,0,0
817,D,Ds;Cs,Costa F,Chievo,3,6,6,0,0,0,0,0,0,0,0,0,0
9,D,Dc,Canini,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
14,D,Dc,Kresic,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
44,D,Dd;Cd,Ceccarelli,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
51,D,Ds;Cs,Morleo,Bologna,5,6.2,6.2,0,0,0,0,0,0,0,0,0,0
53,D,Dc,Radakovic,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
71,D,Dc,Bubnjic,Carpi,9,5.17,5.11,0,0,0,0,0,0,0,1,0,0
72,D,Dd;Cd,Franchini,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0
77,D,Dc,Sarzi,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0
102,D,Ds;Cs,Edimar,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
106,D,Dd;Ds;Cd;Cs,Mattiello,Chievo,1,5.5,6.5,0,0,0,0,0,0,1,0,0,0
137,D,Dc,Camporese,Empoli,2,5,4,0,0,0,0,0,0,0,0,0,1
139,D,Dc,Dermaku,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
164,D,Dc,Hegazy,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
192,D,Dd;Dc,Bertoncini,Frosinone,5,5.4,5.3,0,0,0,0,0,0,0,1,0,0
200,D,Dd;Cd,Zanon,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0
231,D,Dd;Cd,Tambe',Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
254,D,Ds;Cs,Dimarco,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
262,D,Dd;Ds;Cd;Cs,Santon,Inter,11,5.73,5.68,0,0,0,0,0,0,0,1,0,0
