4730,Lookman,Lookman Ademola,A,A,26,26,26,26,Atalanta,190,190,destro,Inghilterra;Nigeria,20/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOOKMAN.png?v=54,0,6.29,7.38
507,Muriel,Muriel Luis,A,Pc,14,14,14,13,Atalanta,28,18,destro,Colombia,16/04/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MURIEL.png?v=54,1,6.15,6.69
6229,Toure' E.,Tourè El Bilal,A,Pc,6,16,5,15,Atalanta,22,12,ambidestro,Mali;Costa D''Avorio,03/10/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TOURE-E.png?v=54,0,5.83,6.67
608,Zapata D.,Zapata Duvan,A,Pc,28,19,28,19,Torino,230,230,destro,Colombia,01/04/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAPATA-D.png?v=54,0,6.34,7.56
5822,Bagnolini,Bagnolini Nicola,P,Por,1,1,1,1,Bologna,1,1,destro,Italia,14/03/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,0.0,0.0
2722,Ravaglia F.,Ravaglia Federico,P,Por,6,1,6,1,Bologna,1,1,destro,Italia,11/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,6.12,5.88
133,Skorupski,Skorupski Lukasz,P,Por,16,10,16,10,Bologna,60,60,destro,Polonia,05/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SKORUPSKI.png?v=54,0,6.18,5.39
6202,Beukema,Beukema Sam,D,Dc,10,6,10,6,Bologna,32,32,destro,Olanda,17/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BEUKEMA.png?v=54,0,6.10,6.13
2192,Bonifazi,Bonifazi Kevin,D,Dc,2,3,2,3,Frosinone,12,12,destro,Italia,19/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONIFAZI.png?v=54,0,5.83,5.83
6042,Lucumi',Lucumì Jhon,D,Dc,10,7,10,7,Bologna,17,17,sinistro,Colombia,26/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUCUMI.png?v=54,0,6.15,6.13
6043,Sosa,Sosa Joaquin,D,Dc,1,2,1,2,Bologna,2,2,sinistro,Uruguay;Italia,10/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
4891,Soumaoro,Soumaoro Adama,D,Dc,1,4,1,4,Bologna,5,5,destro,Francia;Mali,18/06/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOUMAORO.png?v=54,0,0.0,0.0
5424,Amey,Amey Wisdom,D,Dd;Dc,1,1,1,1,Bologna,1,2,destro,Italia;Togo,11/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,0.0,0.0
6066,Posch,Posch Stefan,D,Dd;Dc,10,16,10,18,Bologna,28,33,destro,Austria,14/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POSCH.png?v=54,0,6.06,6.0
487,De Silvestri,De Silvestri Lorenzo,D,Dd;E,9,2,9,2,Bologna,8,8,destro,Italia,23/05/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-SILVESTRI.png?v=54,0,6.23,6.77
2653,Lykogiannis,Lykogiannis Charalampos,D,Ds;E,8,5,8,5,Bologna,12,12,sinistro,Grecia,22/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LYKOGIANNIS.png?v=54,0,5.97,6.38
4869,Dominguez,Dominguez Nicolas,C,M;C,12,12,14,14,Bologna,26,30,destro,Argentina,28/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DOMINGUEZ.png?v=54,1,5.75,5.75
