Voti Fantacalcio 1ª giornata di campionato,,,,,,,,,,,,
Solo su www.fantacalcio.it i voti ufficiali per la tua lega,,,,,,,,,,,,
QUESTO FILE NON PUO' ESSERE RIPRODOTTO NE' PUBBLICATO SU ALTRI SITI INTERNET,,,,,,,,,,,,
E' DA CONSIDERARSI AD USO PERSONALE ESCLUSIVO DEGLI ISCRITTI DI FANTACALCIO.IT,,,,,,,,,,,,
Atalanta,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
2815,P,Terracciano,6.5,0,1,0,0,0,0,0,0,0
252,D,Biraghi,6.5,1,0,0,0,0,0,0,0,0
5323,D,Martinez Quarta,5.5,0,0,0,0,0,0,0,0,0
5449,D,Parisi,6,0,0,0,0,0,0,0,0,0
5603,D,Pongracic,4.5,0,0,0,0,0,0,0,1,0
5885,D,Dodo',6,0,0,0,0,0,0,0,0,0
6235,D,Kayode,6,0,0,0,0,0,0,0,0,0
6495,D,Comuzzo,5.5,0,0,0,0,0,0,0,0,0
1933,C,Mandragora,5.5,0,0,0,0,0,0,0,0,0
2839,C,Sottil,6*,0,0,0,0,0,0,0,0,0
4522,C,Amrabat,6,0,0,0,0,0,0,0,0,0
4658,C,Ikone',6,0,0,0,0,0,0,0,0,0
5516,C,Bianco,6,0,0,0,0,0,0,0,0,0
5878,C,Colpani,6,0,0,0,0,0,0,0,0,0
2097,A,Kean,5.5,0,0,0,0,0,0,0,0,0
2762,A,Kouame',5.5,0,0,0,0,0,0,0,0,0
1909,ALL,Palladino,6,0,0,0,0,0,0,0,0,0
Genoa,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
610,P,Gollini,6,0,2,0,0,0,0,1,0,0
791,D,Sabelli,5.5,0,0,0,0,0,0,0,0,0
2285,D,Bani,5.5,0,0,0,0,0,0,0,0,0
2593,D,Martin,6.5,0,0,0,0,0,0,0,0,0
5514,D,Vasquez,5.5,0,0,0,0,0,0,0,0,0
5527,D,Zanoli,6,0,0,0,0,0,0,0,0,0
5739,D,De Winter,5,0,0,0,0,0,0,0,0,0
6245,D,Vogliacco,7,1,0,0,0,0,0,0,0,0
170,C,Badelj,7,0,0,0,0,0,0,0,0,0
4404,C,Thorsby,6,0,0,0,0,0,0,0,0,0
4427,C,Malinovskyi,6.5,0,0,0,0,0,0,0,0,0
4970,C,Messias,6.5,1,0,0,1,0,0,0,0,0
5791,C,Frendrup,6.5,0,0,0,0,0,0,0,0,0
6164,A,Vitinha O.,6,0,0,0,0,0,0,0,0,0
6822,A,Ekhator,6*,0,0,0,0,0,0,0,0,0
698,ALL,Gilardino,7,0,0,0,0,0,0,1,0,0
Inter,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
2428,P,Sommer,5.5,0,2,1,0,0,0,0,0,0
254,D,Dimarco,6,0,0,0,0,0,0,0,0,0
513,D,Acerbi,5,0,0,0,0,0,0,0,0,0
2120,D,Bastoni,6.5,0,0,0,0,0,0,0,0,0
2525,D,Darmian,5.5,0,0,0,0,0,0,0,0,0
5513,D,Dumfries,6,0,0,0,0,0,0,0,0,0
5877,D,Carlos Augusto,6,0,0,0,0,0,0,0,0,0
6217,D,Bisseck,4.5,0,0,0,0,0,0,0,0,0
1870,C,Barella,7,0,0,0,0,0,0,0,0,1
2194,C,Calhanoglu,5.5,0,0,0,0,0,0,0,0,0
2529,C,Mkhitaryan,6,0,0,0,0,0,0,1,0,0
2848,C,Frattesi,6.5,0,0,0,0,0,0,0,0,1
5719,C,Asllani,6*,0,0,0,0,0,0,0,0,0
2764,A,Martinez L.,5,0,0,0,0,0,0,0,0,0
4871,A,Thuram,7.5,2,0,0,0,0,0,0,0,0
6628,A,Taremi,6.5,0,0,0,0,0,0,0,0,0
826,ALL,Inzaghi S.,5.5,0,0,0,0,0,0,1,0,0
Juventus,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
5876,P,Di Gregorio,6,0,0,0,0,0,0,0,0,0
2788,D,Bremer,6,0,0,0,0,0,0,0,0,0
5520,D,Cambiaso,7,1,0,0,0,0,0,1,0,0
5831,D,Gatti,6,0,0,0,0,0,0,0,0,0
6039,D,Cabal,6.5,0,0,0,0,0,0,0,0,0
6802,D,Savona,6,0,0,0,0,0,0,0,0,0
827,C,Locatelli,6.5,0,0,0,0,0,0,1,0,0
4465,C,Fagioli,6,0,0,0,0,0,0,0,0,0
4662,C,Weah,7,1,0,0,0,0,0,0,0,0
4911,C,Douglas Luiz,6,0,0,0,0,0,0,0,0,0
5562,C,Thuram K.,6.5,0,0,0,0,0,0,0,0,0
2841,A,Vlahovic,6.5,0,0,0,0,0,0,0,0,0
6434,A,Yildiz,7,0,0,0,0,0,0,0,0,1
6833,A,Mbangula,7,1,0,0,0,0,0,0,0,1
4861,ALL,Thiago Motta,7,0,0,0,0,0,0,0,0,0
Lazio,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
2814,P,Provedel,6.5,0,1,0,0,0,0,0,0,0
460,D,Romagnoli,6,0,0,0,0,0,0,0,0,0
2188,D,Marusic,6,0,0,0,0,0,0,0,0,0
2263,D,Lazzari,6.5,0,0,0,0,0,0,0,0,0
5498,D,Casale,6.5,0,0,0,0,0,0,0,0,0
181,C,Vecino,6,0,0,0,0,0,0,0,0,0
632,C,Zaccagni,7,0,0,0,0,1,0,0,0,0
4186,C,Guendouzi,6,0,0,0,0,0,0,0,0,0
4377,C,Castrovilli,6*,0,0,0,0,0,0,0,0,0
4459,C,Rovella,5.5,0,0,0,0,0,0,0,0,0
5919,C,Tchaouna,6,0,0,0,0,0,0,0,0,0
6629,C,Dele-Bashiru,7,0,0,0,0,0,0,0,0,0
2489,A,Pedro,6*,0,0,0,0,0,0,0,0,0
6226,A,Castellanos,7.5,1,0,0,0,0,0,1,0,0
6398,A,Isaksen,6,0,0,0,0,0,0,0,0,0
6556,A,Noslin,6.5,0,0,0,0,0,0,0,0,0
2248,ALL,Baroni,7,0,0,0,0,0,0,0,0,0
Lecce,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
2134,P,Falcone,6,0,4,0,0,0,0,0,0,0
4502,D,Gallo,5,0,0,0,0,0,0,0,0,0
5835,D,Baschirotto,4.5,0,0,0,0,0,0,0,0,0
5867,D,Gendrey,5,0,0,0,0,0,0,0,0,0
6257,D,Dorgu,5.5,0,0,0,0,0,0,0,0,0
6632,D,Gaspar K.,4.5,0,0,0,0,0,0,0,0,0
5504,C,Coulibaly L.,5,0,0,0,0,0,0,0,0,0
6015,C,Berisha M.,6*,0,0,0,0,0,0,0,0,0
6222,C,Rafia,5,0,0,0,0,0,0,0,0,0
6394,C,Ramadani,5.5,0,0,0,0,0,0,0,0,0
6633,C,Pierret,5.5,0,0,0,0,0,0,0,0,0
6634,C,Tete Morente,5.5,0,0,0,0,0,0,0,0,0
6645,C,Marchwinski,6*,0,0,0,0,0,0,0,0,0
6001,A,Banda,5.5,0,0,0,0,0,0,0,0,0
6435,A,Krstovic,5,0,0,0,0,0,0,0,0,0
6549,A,Pierotti,5.5,0,0,0,0,0,0,0,0,0
1860,ALL,Gotti,5,0,0,0,0,0,0,0,0,0
Milan,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
4312,P,Maignan,7,0,2,0,0,0,0,0,0,0
357,D,Calabria,5,0,0,0,0,0,0,0,0,0
4292,D,Hernandez T.,6,0,0,0,0,0,0,0,0,0
4751,D,Tomori,5.5,0,0,0,0,0,0,0,0,0
6055,D,Thiaw,4.5,0,0,0,0,0,1,0,0,0
2423,C,Pulisic,5,0,0,0,0,0,0,0,0,0
2818,C,Bennacer,6.5,0,0,0,0,0,0,0,0,0
4199,C,Loftus-Cheek,6,0,0,0,0,0,0,0,0,0
4856,C,Chukwueze,5.5,0,0,0,0,0,0,0,0,0
4892,C,Saelemaekers,5.5,0,0,0,0,0,0,1,0,0
5295,C,Musah,6.5,0,0,0,0,0,0,0,0,1
6224,C,Reijnders,6,0,0,0,0,0,0,0,0,0
313,A,Morata,6.5,1,0,0,0,0,0,1,0,0
2438,A,Jovic,5,0,0,0,0,0,0,1,0,0
4510,A,Leao,5,0,0,0,0,0,0,0,0,0
6227,A,Okafor,7,1,0,0,0,0,0,0,0,0
4418,ALL,Fonseca,6,0,0,0,0,0,0,0,0,0
Monza,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
6682,P,Pizzignacco,6.5,0,0,0,0,0,0,0,0,0
226,D,Izzo,6.5,0,0,0,0,0,0,0,0,0
4530,D,Kyriakopoulos,6,0,0,0,0,0,0,0,0,0
4904,D,Mari',5.5,0,0,0,0,0,0,0,0,0
4958,D,Caldirola,5.5,0,0,0,0,0,0,0,0,0
5838,D,Birindelli,6,0,0,0,0,0,0,0,0,0
801,C,Gagliardini,5.5,0,0,0,0,0,0,0,0,0
2741,C,Pessina,5.5,0,0,0,0,0,0,0,0,0
4896,C,Maldini,5.5,0,0,0,0,0,0,1,0,0
5879,C,Vignato S.,5,0,0,0,0,0,0,0,0,0
5992,C,Bondo,6,0,0,0,0,0,0,0,0,0
383,A,Petagna,5,0,0,0,0,0,0,0,0,0
1958,A,Caprari,6,0,0,0,0,0,0,0,0,0
5882,A,Mota,5.5,0,0,0,0,0,0,0,0,0
6621,ALL,Nesta,5.5,0,0,0,0,0,0,0,0,0
Napoli,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
572,P,Meret,6,0,3,0,0,0,0,0,0,0
256,D,Juan Jesus,4.5,0,0,0,0,0,0,0,0,0
1852,D,Spinazzola,5.5,0,0,0,0,0,0,0,0,0
2816,D,Di Lorenzo,4.5,0,0,0,0,0,0,0,0,0
4409,D,Rrahmani,4.5,0,0,0,0,0,0,0,0,0
5481,D,Mazzocchi,4.5,0,0,0,0,0,0,0,0,0
5840,D,Olivera,5,0,0,0,0,0,0,0,0,0
536,C,Politano,5,0,0,0,0,0,0,0,0,0
4220,C,Zambo Anguissa,5,0,0,0,0,0,0,0,0,0
4287,C,Lobotka,4.5,0,0,0,0,0,0,0,0,0
2061,A,Simeone,5,0,0,0,0,0,0,0,0,0
4371,A,Raspadori,5,0,0,0,0,0,0,1,0,0
5839,A,Kvaratskhelia,5.5,0,0,0,0,0,0,0,0,0
6145,A,Ngonge,6,0,0,0,0,0,0,0,0,0
6439,A,Cheddira,6*,0,0,0,0,0,0,0,0,0
4416,ALL,Conte,4.5,0,0,0,0,0,0,0,0,0
Parma,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
6641,P,Suzuki,5.5,0,1,0,0,0,0,0,0,0
5353,D,Balogh,6.5,0,0,0,0,0,0,1,0,0
5862,D,Valeri,6,0,0,0,0,0,0,0,0,0
6663,D,Circati,6.5,0,0,0,0,0,0,1,0,0
6665,D,Coulibaly W.,6,0,0,0,0,0,0,0,0,0
2357,C,Cyprien,5.5,0,0,0,0,0,0,0,0,0
5290,C,Estevez,5.5,0,0,0,0,0,0,1,0,0
5319,C,Sohm,6.5,0,0,0,0,0,0,0,0,0
5393,C,Man,7,1,0,0,0,0,0,0,0,0
5421,C,Camara D.,6,0,0,0,0,0,0,0,0,0
6666,C,Bernabe',5.5,0,0,0,0,0,0,0,0,0
6821,C,Hainaut,5.5,0,0,0,0,0,0,0,0,0
5322,A,Mihaila,5.5,0,0,0,0,0,0,0,0,0
5500,A,Cancellieri,6,0,0,0,0,0,0,0,0,0
6207,A,Almqvist,6,0,0,0,0,0,0,0,0,0
6669,A,Bonny,6.5,0,0,0,0,0,0,0,0,1
2282,ALL,Pecchia,6,0,0,0,0,0,0,0,0,0
Roma,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
5841,P,Svilar,6.5,0,0,0,0,0,0,0,0,0
2296,D,Mancini,6,0,0,0,0,0,0,0,0,0
4317,D,N'Dicka,6,0,0,0,0,0,0,0,0,0
4657,D,Celik,5.5,0,0,0,0,0,0,0,0,0
4772,D,Angelino,5.5,0,0,0,0,0,0,0,0,0
530,C,Pellegrini Lo.,6,0,0,0,0,0,0,0,0,0
779,C,Cristante,6,0,0,0,0,0,0,0,0,0
795,C,El Shaarawy,6*,0,0,0,0,0,0,0,0,0
5422,C,Zalewski,6,0,0,0,0,0,0,0,0,0
5823,C,Baldanzi,6,0,0,0,0,0,0,0,0,0
6299,C,Le Fee,6,0,0,0,0,0,0,0,0,0
309,A,Dybala,6.5,0,0,0,0,0,0,0,0,0
2544,A,Abraham,6*,0,0,0,0,0,0,0,0,0
5734,A,Soule',6,0,0,0,0,0,0,0,0,0
6675,A,Dovbyk,5.5,0,0,0,0,0,0,0,0,0
463,ALL,De Rossi,6,0,0,0,0,0,0,0,0,0
Torino,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
2170,P,Milinkovic-Savic V.,6.5,0,2,0,0,0,0,0,0,0
49,D,Masina,5.5,0,0,0,0,0,0,0,0,0
4385,D,Lazaro,7,0,0,0,0,0,0,0,0,1
4887,D,Bellanova,7,0,0,0,0,0,0,0,0,0
4994,D,Vojvoda,6.5,0,0,0,0,0,0,1,0,0
6474,D,Sazonov,5,0,0,0,0,0,0,0,0,0
6642,D,Coco,6.5,0,0,0,0,0,0,0,0,0
6826,D,Dembele' A.,6*,0,0,0,0,0,0,1,0,0
2008,C,Linetty,6,0,0,0,0,0,0,0,0,0
4890,C,Tameze,6,0,0,0,0,0,0,1,0,0
5007,C,Ilic,6.5,0,0,0,0,0,0,0,0,0
5453,C,Ricci S.,6,0,0,0,0,0,0,1,0,0
479,A,Sanabria,6,0,0,0,0,0,0,0,0,0
608,A,Zapata D.,7.5,1,0,0,0,0,0,0,0,0
2325,A,Karamoh,6,0,0,0,0,0,0,0,0,0
6646,A,Adams C.,6,0,0,0,0,0,0,1,0,0
6619,ALL,Vanoli,6,0,0,0,0,0,0,0,0,0
Udinese,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
6462,P,Okoye,7,0,1,0,0,0,0,1,0,0
5555,D,Kamara H.,6.5,0,0,0,0,0,0,0,0,0
5677,D,Perez N.,6,0,0,0,0,0,0,0,0,0
5847,D,Bijol,7,0,0,0,0,0,0,0,0,0
6047,D,Ehizibue,6,0,0,0,0,0,0,1,0,0
6211,D,Zemura,6*,0,0,0,0,0,0,0,0,0
6533,D,Giannetti L.,7,1,0,0,0,0,0,1,0,0
5850,C,Lovric,5,0,0,0,0,0,0,0,0,0
6481,C,Payero,5,0,0,0,0,0,0,0,0,0
6680,C,Karlstrom,6,0,0,0,0,0,0,0,0,0
6684,C,Ekkelenkamp,6,0,0,0,0,0,0,0,0,0
2369,A,Thauvin,4,0,0,0,1,0,0,0,0,0
5637,A,Davis K.,6*,0,0,0,0,0,0,0,0,0
6213,A,Brenner,5.5,0,0,0,0,0,0,0,0,1
6215,A,Lucca,5.5,0,0,0,0,0,0,1,0,0
6623,ALL,Runjaic,6,0,0,0,0,0,0,0,0,0
Venezia,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
4425,P,Joronen,6.5,0,3,0,0,0,0,0,0,0
1952,D,Zampano,5.5,0,0,0,0,0,0,0,0,0
5447,D,Altare,5.5,0,0,0,0,0,1,0,0,0
5484,D,Svoboda,5,0,0,0,0,0,0,0,0,0
5695,D,Haps,5.5,0,0,0,0,0,0,1,0,0
6673,D,Sverko,5.5,0,0,0,0,0,0,0,0,0
6681,D,Sagrado,6,0,0,0,0,0,0,1,0,0
526,C,Duncan,5.5,0,0,0,0,0,0,0,0,0
5486,C,Crnigoj,6,0,0,0,0,0,0,0,0,0
6020,C,Ellertsson,6.5,0,0,0,0,0,0,0,0,1
6218,C,Oristanio,5.5,0,0,0,0,0,0,0,0,0
6233,C,Lella,6*,0,0,0,0,0,0,0,0,0
6674,C,Andersen M.K.,6.5,1,0,0,0,0,0,0,0,0
1842,A,Pierini,5.5,0,0,0,0,0,0,0,0,0
5436,A,Raimondo,6*,0,0,0,0,0,0,0,0,0
5881,A,Gytkjaer,5.5,0,0,0,0,0,0,0,0,0
691,ALL,Di Francesco,5.5,0,0,0,0,0,0,0,0,0
Verona,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
4957,P,Montipo',6.5,0,0,0,0,0,0,0,0,0
2769,D,Magnani,6.5,0,0,0,0,0,0,0,0,0
4493,D,Dawidowicz,6.5,0,0,0,0,0,0,0,0,0
5764,D,Coppola D.,6.5,0,0,0,0,0,0,1,0,0
6480,D,Tchatchoua,7.5,0,0,0,0,0,0,1,0,0
6639,D,Frese,5.5,0,0,0,0,0,0,0,0,0
236,C,Lazovic,7.5,0,0,0,0,0,0,0,0,2
2117,C,Kastanos,6.5,0,0,0,0,0,0,0,0,0
4342,C,Duda,7.5,0,0,0,0,0,0,1,0,1
5688,C,Harroui,6.5,0,0,0,0,0,0,0,0,0
6191,C,Belahyane,6.5,0,0,0,0,0,0,1,0,0
6458,C,Serdar,5.5,0,0,0,0,0,0,0,0,0
6486,C,Suslov,6,0,0,0,0,0,0,0,0,0
6630,A,Mosquera,7.5,2,0,0,0,0,0,0,0,0
6644,A,Rocha Livramento,7,1,0,0,0,0,0,0,0,0
6801,A,Tengstedt,5.5,0,0,0,0,0,0,0,0,0
5497,ALL,Zanetti,7.5,0,0,0,0,0,0,0,0,0
